ID Customer,Zone,Country,Product,Sales Channel,Priority,Date Order,Order ID,Send Date,units, Unit Price, Unit Cost, Total Sales, Total Cost, Benefit
C2456,Africa,Mali,Soy,Online,Critical,9/20/2020,245610368,10/22/2020,421,  255.28 € ,  159.42 € ,"  107,472.88 € ","  67,115.82 € ",  95.86 € 
C7798,Asia,China,Soy,Online,High,3/7/2020,779882800,3/21/2020,3506,  255.28 € ,  159.42 € ,"  895,011.68 € ","  558,926.52 € ",  95.86 € 
C9401,Africa,Togo,Lemon,Online,Low,9/19/2021,940139424,11/2/2021,7002,  81.73 € ,  56.67 € ,"  572,273.46 € ","  396,803.34 € ",  25.06 € 
C6951,Australia and Oceania,Solomon Islands,Sunflower,Offline,High,2/16/2020,695179069,2/16/2020,7790,  668.27 € ,  502.54 € ,"  5,205,823.30 € ","  3,914,786.60 € ",  165.73 € 
C5341,Africa,Central African Republic,Orange,Offline,Critical,1/12/2022,534113061,2/10/2022,4779,  9.33 € ,  6.92 € ,"  44,588.07 € ","  33,070.68 € ",  2.41 € 
C1163,Africa,Swaziland,Corn,Online,Low,8/10/2021,116365230,8/20/2021,3912,  437.20 € ,  263.33 € ,"  1,710,326.40 € ","  1,030,146.96 € ",  173.87 € 
C5216,Africa,United Arab Emirates,Oatmeal,Online,Medium,12/28/2021,521671903,2/6/2022,3164,  205.70 € ,  117.11 € ,"  650,834.80 € ","  370,536.04 € ",  88.59 € 
C2000,Australia and Oceania,Fiji,Came,Offline,Low,6/12/2022,200081908,6/12/2022,7538,  47.45 € ,  31.79 € ,"  357,678.10 € ","  239,633.02 € ",  15.66 € 
C8219,Africa,Swaziland,Corn,Offline,Critical,8/19/2022,821956574,9/27/2022,4071,  437.20 € ,  263.33 € ,"  1,779,841.20 € ","  1,072,016.43 € ",  173.87 € 
C5279,Europe,Vatican City,Rice,Offline,High,3/7/2021,527969729,4/17/2021,6830,  154.06 € ,  90.93 € ,"  1,052,229.80 € ","  621,051.90 € ",  63.13 € 
C6791,Asia,Thailand,Came,Online,Low,11/5/2022,679107701,11/7/2022,1915,  47.45 € ,  31.79 € ,"  90,866.75 € ","  60,877.85 € ",  15.66 € 
C9066,Europe,Georgia,Rice,Online,High,10/12/2022,906669318,10/24/2022,2454,  154.06 € ,  90.93 € ,"  378,063.24 € ","  223,142.22 € ",  63.13 € 
C4622,Africa,Guinea-Bissau,Flour,Online,Low,3/31/2022,462265908,4/19/2022,3610,  152.58 € ,  97.44 € ,"  550,813.80 € ","  351,758.40 € ",  55.14 € 
C4678,Europe,Estonia,Flour,Online,Low,6/28/2021,467821300,7/9/2021,7573,  152.58 € ,  97.44 € ,"  1,155,488.34 € ","  737,913.12 € ",  55.14 € 
C7655,Africa,Swaziland,Corn,Offline,High,2/26/2021,765571820,4/7/2021,8569,  437.20 € ,  263.33 € ,"  3,746,366.80 € ","  2,256,474.77 € ",  173.87 € 
C3680,Central America and Caribbean,Trinidad and Tobago,Corn,Online,Critical,11/9/2020,368066298,12/24/2020,7852,  437.20 € ,  263.33 € ,"  3,432,894.40 € ","  2,067,667.16 € ",  173.87 € 
C6081,Africa,Ghana,Sunflower,Online,Medium,8/12/2020,608166062,9/9/2020,8707,  668.27 € ,  502.54 € ,"  5,818,626.89 € ","  4,375,615.78 € ",  165.73 € 
C1890,Africa,Djibouti,Sorghum,Online,High,4/10/2022,189044940,5/12/2022,1454,  109.28 € ,  35.84 € ,"  158,893.12 € ","  52,111.36 € ",  73.44 € 
C1341,Australia and Oceania,New Zealand,Oatmeal,Offline,Critical,5/15/2022,134189260,5/24/2022,8439,  205.70 € ,  117.11 € ,"  1,735,902.30 € ","  988,291.29 € ",  88.59 € 
C6373,Africa,Syria,Lemon,Offline,Low,2/17/2022,637397849,2/21/2022,9043,  81.73 € ,  56.67 € ,"  739,084.39 € ","  512,466.81 € ",  25.06 € 
C6127,Europe,Albania,Sorghum,Online,High,4/26/2020,612782037,5/19/2020,4677,  109.28 € ,  35.84 € ,"  511,102.56 € ","  167,623.68 € ",  73.44 € 
C8447,Asia,Taiwan,Fish,Offline,Critical,5/24/2020,844765651,6/1/2020,3783,  651.21 € ,  524.96 € ,"  2,463,527.43 € ","  1,985,923.68 € ",  126.25 € 
C8380,Africa,Ethiopia,Came,Offline,Medium,7/2/2020,838085019,7/21/2020,6836,  47.45 € ,  31.79 € ,"  324,368.20 € ","  217,316.44 € ",  15.66 € 
C1677,Europe,United Kingdom,Flour,Offline,Medium,8/11/2020,167788970,8/11/2020,1340,  152.58 € ,  97.44 € ,"  204,457.20 € ","  130,569.60 € ",  55.14 € 
C7292,Africa,Cape Verde,Fish,Offline,Low,2/5/2021,729238831,2/16/2021,6830,  651.21 € ,  524.96 € ,"  4,447,764.30 € ","  3,585,476.80 € ",  126.25 € 
C8881,Africa,Tanzania,Soy,Online,Medium,4/24/2021,888108432,6/13/2021,9876,  255.28 € ,  159.42 € ,"  2,521,145.28 € ","  1,574,431.92 € ",  95.86 € 
C4303,Central America and Caribbean,Trinidad and Tobago,Flour,Online,High,1/1/2021,430384099,1/27/2021,9074,  152.58 € ,  97.44 € ,"  1,384,510.92 € ","  884,170.56 € ",  55.14 € 
C1123,Africa,Togo,Oatmeal,Offline,High,10/1/2021,112364661,11/9/2021,55,  205.70 € ,  117.11 € ,"  11,313.50 € ","  6,441.05 € ",  88.59 € 
C3106,Europe,Montenegro,Sunflower,Online,High,9/7/2022,310661447,9/8/2022,480,  668.27 € ,  502.54 € ,"  320,769.60 € ","  241,219.20 € ",  165.73 € 
C5721,Europe,Russia,Sorghum,Offline,Medium,11/23/2021,572198283,12/6/2021,5042,  109.28 € ,  35.84 € ,"  550,989.76 € ","  180,705.28 € ",  73.44 € 
C9642,Asia,Nepal,Oatmeal,Offline,Medium,9/29/2020,964211499,11/7/2020,464,  205.70 € ,  117.11 € ,"  95,444.80 € ","  54,339.04 € ",  88.59 € 
C7242,Africa,Kenya,Sunflower,Online,High,6/4/2022,724249923,7/3/2022,501,  668.27 € ,  502.54 € ,"  334,803.27 € ","  251,772.54 € ",  165.73 € 
C5101,Africa,Zimbabwe,Soy,Online,Critical,12/11/2021,510174882,12/12/2021,940,  255.28 € ,  159.42 € ,"  239,963.20 € ","  149,854.80 € ",  95.86 € 
C1501,Africa,Turkey,Came,Offline,High,11/15/2021,150160205,11/22/2021,4596,  47.45 € ,  31.79 € ,"  218,080.20 € ","  146,106.84 € ",  15.66 € 
C8926,Europe,Portugal,Came,Online,Medium,4/27/2022,892692220,5/11/2022,6320,  47.45 € ,  31.79 € ,"  299,884.00 € ","  200,912.80 € ",  15.66 € 
C4565,Central America and Caribbean,Costa Rica,Sunflower,Online,Medium,5/11/2022,456569755,6/9/2022,7991,  668.27 € ,  502.54 € ,"  5,340,145.57 € ","  4,015,797.14 € ",  165.73 € 
C6809,North America,Canada,Fish,Online,Medium,6/23/2021,680904138,7/11/2021,3520,  651.21 € ,  524.96 € ,"  2,292,259.20 € ","  1,847,859.20 € ",  126.25 € 
C7751,Central America and Caribbean,Trinidad and Tobago,Sunflower,Online,Medium,12/25/2020,775119197,2/2/2021,3850,  668.27 € ,  502.54 € ,"  2,572,839.50 € ","  1,934,779.00 € ",  165.73 € 
C4689,Africa,Iran,Meat,Online,Low,8/7/2022,468951261,8/19/2022,1954,  421.89 € ,  364.69 € ,"  824,373.06 € ","  712,604.26 € ",  57.20 € 
C4624,Africa,Burundi,Fish,Online,Low,4/16/2021,462449157,5/31/2021,7837,  651.21 € ,  524.96 € ,"  5,103,532.77 € ","  4,114,111.52 € ",  126.25 € 
C1759,Africa,Cameroon,Corn,Offline,High,1/3/2021,175974214,1/13/2021,3535,  437.20 € ,  263.33 € ,"  1,545,502.00 € ","  930,871.55 € ",  173.87 € 
C9002,Asia,Maldives,Corn,Offline,Low,10/24/2021,900200259,11/10/2021,8116,  437.20 € ,  263.33 € ,"  3,548,315.20 € ","  2,137,186.28 € ",  173.87 € 
C8461,Central America and Caribbean,Nicaragua,Oatmeal,Offline,Critical,4/25/2021,846113622,6/3/2021,2678,  205.70 € ,  117.11 € ,"  550,864.60 € ","  313,620.58 € ",  88.59 € 
C9950,Europe,Ukraine,Soy,Offline,High,10/22/2021,995013129,11/27/2021,5351,  255.28 € ,  159.42 € ,"  1,366,003.28 € ","  853,056.42 € ",  95.86 € 
C1485,Africa,Madagascar,Lemon,Online,Critical,4/9/2020,148510110,5/14/2020,6297,  81.73 € ,  56.67 € ,"  514,653.81 € ","  356,850.99 € ",  25.06 € 
C7785,Australia and Oceania,Australia,Sorghum,Online,Medium,3/27/2021,778528392,5/14/2021,2707,  109.28 € ,  35.84 € ,"  295,820.96 € ","  97,018.88 € ",  73.44 € 
C4773,Africa,Somalia,Came,Online,Medium,1/22/2021,477304303,1/23/2021,3805,  47.45 € ,  31.79 € ,"  180,547.25 € ","  120,960.95 € ",  15.66 € 
C5073,Europe,San Marino,Flour,Offline,High,10/13/2020,507386672,10/22/2020,5846,  152.58 € ,  97.44 € ,"  891,982.68 € ","  569,634.24 € ",  55.14 € 
C8516,Africa,Turkey,Flour,Offline,Critical,11/10/2021,851636826,11/10/2021,7117,  152.58 € ,  97.44 € ,"  1,085,911.86 € ","  693,480.48 € ",  55.14 € 
C6632,Central America and Caribbean,Grenada,Meat,Online,High,11/4/2021,663228595,12/15/2021,2934,  421.89 € ,  364.69 € ,"  1,237,825.26 € ","  1,070,000.46 € ",  57.20 € 
C5156,Europe,Lithuania,Oatmeal,Offline,Low,7/25/2021,515648305,8/3/2021,647,  205.70 € ,  117.11 € ,"  133,087.90 € ","  75,770.17 € ",  88.59 € 
C1526,Australia and Oceania,Papua New Guinea,Came,Online,High,10/23/2020,152694785,11/16/2020,4635,  47.45 € ,  31.79 € ,"  219,930.75 € ","  147,346.65 € ",  15.66 € 
C7384,Europe,Serbia,Oatmeal,Online,High,8/23/2022,738479363,9/7/2022,1309,  205.70 € ,  117.11 € ,"  269,261.30 € ","  153,296.99 € ",  88.59 € 
C8074,Europe,Ukraine,Flour,Offline,Medium,7/5/2020,807425868,7/7/2020,4112,  152.58 € ,  97.44 € ,"  627,408.96 € ","  400,673.28 € ",  55.14 € 
C3142,North America,Greenland,Came,Offline,Critical,7/24/2022,314270627,8/12/2022,8517,  47.45 € ,  31.79 € ,"  404,131.65 € ","  270,755.43 € ",  15.66 € 
C1840,Europe,Lithuania,Sunflower,Offline,Low,8/15/2021,184062469,9/20/2021,7030,  668.27 € ,  502.54 € ,"  4,697,938.10 € ","  3,532,856.20 € ",  165.73 € 
C9621,Africa,South Sudan,Lemon,Offline,Low,5/10/2022,962162721,6/15/2022,4185,  81.73 € ,  56.67 € ,"  342,040.05 € ","  237,163.95 € ",  25.06 € 
C5642,Asia,Maldives,Sorghum,Online,Critical,9/7/2022,564245212,10/19/2022,1552,  109.28 € ,  35.84 € ,"  169,602.56 € ","  55,623.68 € ",  73.44 € 
C1262,Asia,Kazakhstan,Sunflower,Offline,Medium,12/3/2020,126296269,1/12/2021,2728,  668.27 € ,  502.54 € ,"  1,823,040.56 € ","  1,370,929.12 € ",  165.73 € 
C8546,Africa,Kuwait,Corn,Online,Low,2/2/2020,854614722,2/5/2020,8343,  437.20 € ,  263.33 € ,"  3,647,559.60 € ","  2,196,962.19 € ",  173.87 € 
C8758,Africa,Rwanda,Lemon,Offline,High,9/23/2020,875811898,10/13/2020,1058,  81.73 € ,  56.67 € ,"  86,470.34 € ","  59,956.86 € ",  25.06 € 
C1868,Africa,Cameroon,Lemon,Offline,Critical,5/18/2022,186811625,6/3/2022,566,  81.73 € ,  56.67 € ,"  46,259.18 € ","  32,075.22 € ",  25.06 € 
C2048,Europe,Czech Republic,Meat,Offline,Critical,2/6/2022,204850232,3/6/2022,8591,  421.89 € ,  364.69 € ,"  3,624,456.99 € ","  3,133,051.79 € ",  57.20 € 
C6174,Africa,Equatorial Guinea,Sunflower,Offline,Critical,8/28/2021,617476546,10/3/2021,3887,  668.27 € ,  502.54 € ,"  2,597,565.49 € ","  1,953,372.98 € ",  165.73 € 
C7325,Africa,Liberia,Orange,Online,Critical,5/9/2020,732551896,6/5/2020,7240,  9.33 € ,  6.92 € ,"  67,549.20 € ","  50,100.80 € ",  2.41 € 
C8282,Africa,The Gambia,Lemon,Online,High,3/8/2022,828250110,4/10/2022,6468,  81.73 € ,  56.67 € ,"  528,629.64 € ","  366,541.56 € ",  25.06 € 
C8030,Africa,Liberia,Lemon,Online,Medium,2/8/2020,803057515,3/22/2020,1419,  81.73 € ,  56.67 € ,"  115,974.87 € ","  80,414.73 € ",  25.06 € 
C6257,Europe,Monaco,Fish,Offline,Medium,5/7/2020,625772941,6/15/2020,8974,  651.21 € ,  524.96 € ,"  5,843,958.54 € ","  4,710,991.04 € ",  126.25 € 
C7855,Asia,Thailand,Flour,Offline,High,12/17/2020,785507714,12/31/2020,8043,  152.58 € ,  97.44 € ,"  1,227,200.94 € ","  783,709.92 € ",  55.14 € 
C9416,Africa,Cape Verde,Came,Offline,Critical,11/1/2021,941685664,12/21/2021,4569,  47.45 € ,  31.79 € ,"  216,799.05 € ","  145,248.51 € ",  15.66 € 
C3740,Africa,Rwanda,Orange,Offline,Medium,5/22/2020,374043118,7/2/2020,6526,  9.33 € ,  6.92 € ,"  60,887.58 € ","  45,159.92 € ",  2.41 € 
C2326,Africa,Chad,Lemon,Offline,Medium,8/10/2021,232628905,9/1/2021,8917,  81.73 € ,  56.67 € ,"  728,786.41 € ","  505,326.39 € ",  25.06 € 
C3878,Africa,Turkey,Lemon,Online,Low,4/15/2022,387804353,5/23/2022,8781,  81.73 € ,  56.67 € ,"  717,671.13 € ","  497,619.27 € ",  25.06 € 
C7802,Africa,Tanzania,Sorghum,Online,Critical,1/23/2021,780243289,2/17/2021,183,  109.28 € ,  35.84 € ,"  19,998.24 € ","  6,558.72 € ",  73.44 € 
C9709,Africa,Togo,Lemon,Online,Medium,9/8/2022,970932042,10/9/2022,9222,  81.73 € ,  56.67 € ,"  753,714.06 € ","  522,610.74 € ",  25.06 € 
C5911,Australia and Oceania,Marshall Islands,Meat,Offline,High,4/23/2022,591169440,6/4/2022,9029,  421.89 € ,  364.69 € ,"  3,809,244.81 € ","  3,292,786.01 € ",  57.20 € 
C6925,Central America and Caribbean,Cuba,Sunflower,Online,Low,3/14/2021,692566812,3/21/2021,4765,  668.27 € ,  502.54 € ,"  3,184,306.55 € ","  2,394,603.10 € ",  165.73 € 
C5970,Africa,Guinea-Bissau,Fish,Online,Low,6/16/2022,597047984,7/2/2022,8621,  651.21 € ,  524.96 € ,"  5,614,081.41 € ","  4,525,680.16 € ",  126.25 € 
C1468,Europe,Georgia,Came,Online,High,1/3/2021,146849286,1/23/2021,4822,  47.45 € ,  31.79 € ,"  228,803.90 € ","  153,291.38 € ",  15.66 € 
C1545,Central America and Caribbean,The Bahamas,Orange,Offline,High,3/9/2022,154519546,3/15/2022,4622,  9.33 € ,  6.92 € ,"  43,123.26 € ","  31,984.24 € ",  2.41 € 
C1529,Europe,Ukraine,Orange,Offline,Critical,4/16/2020,152920091,5/17/2020,1308,  9.33 € ,  6.92 € ,"  12,203.64 € ","  9,051.36 € ",  2.41 € 
C6452,Africa,Djibouti,Oatmeal,Online,Critical,1/13/2020,645224750,2/14/2020,5197,  205.70 € ,  117.11 € ,"  1,069,022.90 € ","  608,620.67 € ",  88.59 € 
C8549,Central America and Caribbean,Honduras,Fish,Offline,Critical,10/20/2020,854919850,11/5/2020,8637,  651.21 € ,  524.96 € ,"  5,624,500.77 € ","  4,534,079.52 € ",  126.25 € 
C9758,Australia and Oceania,Palau,Oatmeal,Online,Critical,12/19/2020,975804221,1/13/2021,1008,  205.70 € ,  117.11 € ,"  207,345.60 € ","  118,046.88 € ",  88.59 € 
C8219,Europe,Portugal,Sunflower,Offline,Low,2/25/2022,821989190,3/11/2022,3723,  668.27 € ,  502.54 € ,"  2,487,969.21 € ","  1,870,956.42 € ",  165.73 € 
C2778,Africa,Iraq,Soy,Offline,Low,2/5/2022,277898585,3/6/2022,5222,  255.28 € ,  159.42 € ,"  1,333,072.16 € ","  832,491.24 € ",  95.86 € 
C6482,Asia,Philippines,Rice,Offline,Low,10/21/2021,648268735,11/17/2021,5979,  154.06 € ,  90.93 € ,"  921,124.74 € ","  543,670.47 € ",  63.13 € 
C6081,Central America and Caribbean,Barbados,Orange,Offline,Critical,3/31/2021,608148467,4/3/2021,3501,  9.33 € ,  6.92 € ,"  32,664.33 € ","  24,226.92 € ",  2.41 € 
C2528,Africa,Mozambique,Oatmeal,Online,Low,10/19/2020,252899110,11/5/2020,7321,  205.70 € ,  117.11 € ,"  1,505,929.70 € ","  857,362.31 € ",  88.59 € 
C6481,Europe,Vatican City,Orange,Online,High,9/1/2022,648194491,9/17/2022,4009,  9.33 € ,  6.92 € ,"  37,403.97 € ","  27,742.28 € ",  2.41 € 
C6800,Africa,Kuwait,Flour,Offline,High,11/20/2020,680020940,12/1/2020,2163,  152.58 € ,  97.44 € ,"  330,030.54 € ","  210,762.72 € ",  55.14 € 
C2046,Africa,Gabon,Soy,Offline,Critical,10/3/2022,204677283,10/3/2022,7411,  255.28 € ,  159.42 € ,"  1,891,880.08 € ","  1,181,461.62 € ",  95.86 € 
C4987,Asia,Brunei,Sorghum,Online,Medium,9/5/2021,498774850,10/22/2021,7417,  109.28 € ,  35.84 € ,"  810,529.76 € ","  265,825.28 € ",  73.44 € 
C2092,Africa,Iran,Orange,Online,High,6/22/2021,209237468,6/22/2021,6871,  9.33 € ,  6.92 € ,"  64,106.43 € ","  47,547.32 € ",  2.41 € 
C3033,Europe,Czech Republic,Corn,Offline,Critical,8/22/2020,303301465,9/16/2020,2498,  437.20 € ,  263.33 € ,"  1,092,125.60 € ","  657,798.34 € ",  173.87 € 
C9185,Australia and Oceania,Nauru,Meat,Offline,High,5/14/2022,918515670,6/7/2022,8053,  421.89 € ,  364.69 € ,"  3,397,480.17 € ","  2,936,848.57 € ",  57.20 € 
C9127,Europe,Monaco,Flour,Online,Low,9/1/2021,912741410,9/11/2021,9321,  152.58 € ,  97.44 € ,"  1,422,198.18 € ","  908,238.24 € ",  55.14 € 
C1141,Europe,Vatican City,Oatmeal,Offline,Low,2/9/2021,114152514,3/21/2021,9121,  205.70 € ,  117.11 € ,"  1,876,189.70 € ","  1,068,160.31 € ",  88.59 € 
C6712,Africa,Swaziland,Lemon,Online,Low,10/18/2020,671235311,11/15/2020,2300,  81.73 € ,  56.67 € ,"  187,979.00 € ","  130,341.00 € ",  25.06 € 
C3027,Central America and Caribbean,Barbados,Soy,Online,Medium,9/2/2022,302788627,10/3/2022,738,  255.28 € ,  159.42 € ,"  188,396.64 € ","  117,651.96 € ",  95.86 € 
C8479,Europe,Slovakia,Lemon,Online,Medium,6/29/2020,847923791,7/16/2020,8347,  81.73 € ,  56.67 € ,"  682,200.31 € ","  473,024.49 € ",  25.06 € 
C6160,Australia and Oceania,Tuvalu,Soy,Online,High,4/20/2021,616064631,6/1/2021,6070,  255.28 € ,  159.42 € ,"  1,549,549.60 € ","  967,679.40 € ",  95.86 € 
C2369,Europe,Austria,Orange,Offline,Medium,2/1/2021,236947476,2/28/2021,6879,  9.33 € ,  6.92 € ,"  64,181.07 € ","  47,602.68 € ",  2.41 € 
C4106,Australia and Oceania,Tonga,Sunflower,Online,High,7/16/2020,410621154,8/15/2020,779,  668.27 € ,  502.54 € ,"  520,582.33 € ","  391,478.66 € ",  165.73 € 
C5574,Central America and Caribbean,Dominica,Orange,Online,Low,10/1/2020,557446992,10/24/2020,9807,  9.33 € ,  6.92 € ,"  91,499.31 € ","  67,864.44 € ",  2.41 € 
C1680,Australia and Oceania,Samoa ,Corn,Offline,High,10/13/2021,168098819,10/28/2021,3031,  437.20 € ,  263.33 € ,"  1,325,153.20 € ","  798,153.23 € ",  173.87 € 
C1535,Australia and Oceania,Kiribati,Rice,Offline,High,3/30/2021,153562963,4/29/2021,1548,  154.06 € ,  90.93 € ,"  238,484.88 € ","  140,759.64 € ",  63.13 € 
C5951,Central America and Caribbean,Panama,Sorghum,Offline,Low,6/5/2021,595138251,7/4/2021,3489,  109.28 € ,  35.84 € ,"  381,277.92 € ","  125,045.76 € ",  73.44 € 
C2944,Asia,Uzbekistan,Soy,Online,Low,3/4/2022,294436013,4/11/2022,9014,  255.28 € ,  159.42 € ,"  2,301,093.92 € ","  1,437,011.88 € ",  95.86 € 
C8233,Africa,Swaziland,Soy,Online,Critical,4/16/2022,823380076,5/3/2022,5317,  255.28 € ,  159.42 € ,"  1,357,323.76 € ","  847,636.14 € ",  95.86 € 
C6742,Africa,Saudi Arabia,Orange,Online,High,12/31/2020,674206769,2/15/2021,1620,  9.33 € ,  6.92 € ,"  15,114.60 € ","  11,210.40 € ",  2.41 € 
C2094,Africa,Zambia,Fish,Offline,High,3/15/2022,209464919,4/20/2022,4179,  651.21 € ,  524.96 € ,"  2,721,406.59 € ","  2,193,807.84 € ",  126.25 € 
C3120,North America,Greenland,Soy,Online,High,8/17/2021,312015855,9/3/2021,1280,  255.28 € ,  159.42 € ,"  326,758.40 € ","  204,057.60 € ",  95.86 € 
C1350,Asia,Turkmenistan,Meat,Offline,Low,7/21/2022,135033404,7/26/2022,8240,  421.89 € ,  364.69 € ,"  3,476,373.60 € ","  3,005,045.60 € ",  57.20 € 
C2520,Central America and Caribbean,El Salvador,Soy,Offline,Medium,2/1/2020,252003896,3/2/2020,2408,  255.28 € ,  159.42 € ,"  614,714.24 € ","  383,883.36 € ",  95.86 € 
C4067,Africa,Pakistan,Soy,Offline,High,8/6/2022,406726157,8/13/2022,8163,  255.28 € ,  159.42 € ,"  2,083,850.64 € ","  1,301,345.46 € ",  95.86 € 
C8633,Africa,Libya,Lemon,Offline,Medium,9/15/2021,863311517,10/6/2021,1917,  81.73 € ,  56.67 € ,"  156,676.41 € ","  108,636.39 € ",  25.06 € 
C1561,Asia,Taiwan,Came,Offline,Critical,4/20/2022,156183803,5/28/2022,7113,  47.45 € ,  31.79 € ,"  337,511.85 € ","  226,122.27 € ",  15.66 € 
C9400,Europe,Macedonia,Came,Offline,Low,2/3/2021,940079343,3/17/2021,9223,  47.45 € ,  31.79 € ,"  437,631.35 € ","  293,199.17 € ",  15.66 € 
C5400,Australia and Oceania,Solomon Islands,Sunflower,Offline,High,5/7/2022,540046966,5/9/2022,753,  668.27 € ,  502.54 € ,"  503,207.31 € ","  378,412.62 € ",  165.73 € 
C4014,North America,Mexico,Came,Offline,Medium,2/22/2022,401447999,2/27/2022,6239,  47.45 € ,  31.79 € ,"  296,040.55 € ","  198,337.81 € ",  15.66 € 
C2399,Africa,Somalia,Lemon,Offline,High,4/8/2021,239956271,4/30/2021,7248,  81.73 € ,  56.67 € ,"  592,379.04 € ","  410,744.16 € ",  25.06 € 
C2915,Asia,Taiwan,Orange,Online,Medium,11/23/2020,291558110,1/1/2021,7379,  9.33 € ,  6.92 € ,"  68,846.07 € ","  51,062.68 € ",  2.41 € 
C8625,Central America and Caribbean,Cuba,Sunflower,Online,Critical,3/7/2021,862552344,4/5/2021,7261,  668.27 € ,  502.54 € ,"  4,852,308.47 € ","  3,648,942.94 € ",  165.73 € 
C9795,Australia and Oceania,Federated States of Micronesia,Orange,Offline,Critical,9/3/2022,979550302,10/3/2022,9557,  9.33 € ,  6.92 € ,"  89,166.81 € ","  66,134.44 € ",  2.41 € 
C6394,Australia and Oceania,Australia,Sunflower,Offline,High,1/17/2022,639475810,2/3/2022,3958,  668.27 € ,  502.54 € ,"  2,645,012.66 € ","  1,989,053.32 € ",  165.73 € 
C3595,Asia,Myanmar,Oatmeal,Offline,High,1/31/2022,359565198,3/1/2022,2187,  205.70 € ,  117.11 € ,"  449,865.90 € ","  256,119.57 € ",  88.59 € 
C7273,Europe,Montenegro,Oatmeal,Online,Low,9/9/2021,727367293,10/23/2021,3001,  205.70 € ,  117.11 € ,"  617,305.70 € ","  351,447.11 € ",  88.59 € 
C1507,Africa,Nigeria,Sorghum,Offline,Medium,3/2/2020,150743424,3/2/2020,7184,  109.28 € ,  35.84 € ,"  785,067.52 € ","  257,474.56 € ",  73.44 € 
C7078,Central America and Caribbean,The Bahamas,Rice,Online,High,7/4/2021,707867419,8/2/2021,2555,  154.06 € ,  90.93 € ,"  393,623.30 € ","  232,326.15 € ",  63.13 € 
C4972,Africa,Ethiopia,Flour,Offline,High,7/13/2021,497225606,8/2/2021,8961,  152.58 € ,  97.44 € ,"  1,367,269.38 € ","  873,159.84 € ",  55.14 € 
C3876,Australia and Oceania,Nauru,Rice,Offline,High,9/30/2020,387616813,10/5/2020,3283,  154.06 € ,  90.93 € ,"  505,778.98 € ","  298,523.19 € ",  63.13 € 
C8681,Central America and Caribbean,Haiti,Sunflower,Online,Low,1/27/2020,868152368,2/23/2020,4433,  668.27 € ,  502.54 € ,"  2,962,440.91 € ","  2,227,759.82 € ",  165.73 € 
C6982,Central America and Caribbean,Antigua and Barbuda ,Flour,Online,High,3/29/2022,698256099,4/14/2022,8351,  152.58 € ,  97.44 € ,"  1,274,195.58 € ","  813,721.44 € ",  55.14 € 
C9576,Europe,Slovenia,Meat,Online,Low,10/29/2021,957664334,11/18/2021,3013,  421.89 € ,  364.69 € ,"  1,271,154.57 € ","  1,098,810.97 € ",  57.20 € 
C9964,North America,Greenland,Fish,Online,Low,12/12/2020,996425902,1/2/2021,3422,  651.21 € ,  524.96 € ,"  2,228,440.62 € ","  1,796,413.12 € ",  126.25 € 
C6849,Africa,Burundi,Corn,Offline,Critical,2/13/2022,684902131,2/28/2022,6615,  437.20 € ,  263.33 € ,"  2,892,078.00 € ","  1,741,927.95 € ",  173.87 € 
C8637,Europe,Czech Republic,Fish,Offline,High,2/14/2021,863766849,3/24/2021,6660,  651.21 € ,  524.96 € ,"  4,337,058.60 € ","  3,496,233.60 € ",  126.25 € 
C1940,Africa,Equatorial Guinea,Fish,Offline,Medium,9/15/2022,194006383,10/22/2022,9655,  651.21 € ,  524.96 € ,"  6,287,432.55 € ","  5,068,488.80 € ",  126.25 € 
C1069,Central America and Caribbean,Dominican Republic,Sorghum,Offline,High,1/7/2022,106919562,2/25/2022,8729,  109.28 € ,  35.84 € ,"  953,905.12 € ","  312,847.36 € ",  73.44 € 
C7541,Europe,Poland,Lemon,Online,Critical,4/30/2020,754117715,5/24/2020,9045,  81.73 € ,  56.67 € ,"  739,247.85 € ","  512,580.15 € ",  25.06 € 
C5575,Europe,Albania,Orange,Offline,Critical,9/27/2020,557524669,11/16/2020,2794,  9.33 € ,  6.92 € ,"  26,068.02 € ","  19,334.48 € ",  2.41 € 
C2593,Africa,Sudan,Flour,Offline,Low,1/13/2021,259376752,2/10/2021,4200,  152.58 € ,  97.44 € ,"  640,836.00 € ","  409,248.00 € ",  55.14 € 
C6722,North America,Canada,Meat,Online,Low,10/31/2020,672222793,12/17/2020,4517,  421.89 € ,  364.69 € ,"  1,905,677.13 € ","  1,647,304.73 € ",  57.20 € 
C4289,Europe,Czech Republic,Oatmeal,Online,Low,2/24/2020,428924119,3/6/2020,7033,  205.70 € ,  117.11 € ,"  1,446,688.10 € ","  823,634.63 € ",  88.59 € 
C9326,Africa,Madagascar,Sunflower,Offline,Critical,10/30/2020,932654559,11/9/2020,2065,  668.27 € ,  502.54 € ,"  1,379,977.55 € ","  1,037,745.10 € ",  165.73 € 
C5069,Europe,Estonia,Came,Online,High,4/10/2022,506900441,4/10/2022,1960,  47.45 € ,  31.79 € ,"  93,002.00 € ","  62,308.40 € ",  15.66 € 
C2454,Africa,Ethiopia,Sorghum,Online,Medium,11/4/2022,245460593,11/27/2022,6099,  109.28 € ,  35.84 € ,"  666,498.72 € ","  218,588.16 € ",  73.44 € 
